ASSET_NAME,TYPE,AMENITIES,Latitude,Longitude
DELMA PARK,Park,Playground,43.6030674404724,-79.551868219011
JORDON CARTER MEMORIAL PARK,Park,Skateboarding,43.6025420765678,-79.5079355541655
MICHAEL FELDMAN PARKETTE,Park,Playground,43.7546527024597,-79.4599835904821
BAYVIEW - YORK MILLS PARKETTE,Park,,43.7491856979214,-79.383728413092
UPPER JUNCTION PARK,Park,Playground,43.6746118142848,-79.4690457016514
SUNNYLEA PARK,Park,"Pickleball Court, Playground, Tennis Court",43.6415571078008,-79.5016309489152
MASARYK PARK,Park,"Outdoor Ping Pong/Table Tennis, Playground",43.6403042642431,-79.4331286548139
COE HILL DRIVE PARKETTE,Park,,43.641253154244,-79.4741477110276
BARKDENE PARK,Park,,43.7168510549657,-79.2341277221283
DIANA PARK,Park,"Outdoor Fitness Equipment, Playground",43.7413188592237,-79.4891035896719
MUIR PARK,Park,"Ball Diamond, Playground",43.7349086298725,-79.2287656880328
MUNICIPAL PARK,Park,Playground,43.5931219966708,-79.5423204527078
COXWELL AVENUE PLAYGROUND,Park,Playground,43.6773563703843,-79.3215477147239
TRETHEWEY PARK WEST,Park,"Basketball Court, Outdoor Ping Pong/Table Tennis, Playground, Sports Field",43.6967810342362,-79.4978753800819
CONSTABLE PERCY CUMMINS PARKETTE,Park,,43.6717788951576,-79.4613989687844
GATEWAY PARK,Park,,43.6393331052003,-79.4119174331757
SMITHWOOD PARK,Park,Playground,43.6408874593971,-79.5507058668245
PETER STREET BASIN PARK,Park,,43.6383857879936,-79.3893766944125
NORTH PARK,Park,"Playground, Tennis Court",43.719197465826,-79.4724049793869
SPENVALLEY PARK,Park,"Ball Diamond, Playground, Sports Field",43.744393624159,-79.506297398619
WESTVIEW GREENBELT,Park,,43.7012449454493,-79.487926785598
LESSARD PARK,Park,"Ball Diamond, Outdoor Ping Pong/Table Tennis, Playground, Washroom",43.6538959684212,-79.4899828916472
INGLEWOOD PARKETTE,Park,,43.6891458587266,-79.3875836667173
FUNDY BAY PARK,Park,"Ball Diamond, Playground, Skateboarding, Sports Field",43.8108758842568,-79.3182768447105
BERT ROBINSON PARK,Park,"Basketball Court, Playground, Sports Field",43.6878430796668,-79.4613375630626
TORONTO METROPOLITAN UNIVERSITY SQUARE,Park,,43.6574752237641,-79.3796807057292
LILLIAN H. SMITH PARK,Park,,43.6576979804625,-79.3982729658787
NORTH YORK ROSE GARDEN,Park,,43.7695008765449,-79.4133949691214
LAKESHORE VILLAGE PARK,Park,"Basketball Court, Playground",43.6008994463664,-79.5100323410491
SAND BEACH ROAD PARKETTE,Park,,43.6014254930978,-79.4969198505271
PRINCE OF WALES PARK,Park,"Playground, Tennis Court, Washroom",43.5988411334612,-79.4987828561015
LABURNHAM PARK,Park,"Pickleball Court, Playground, Tennis Court",43.6001318055955,-79.5280276819765
WESTWOOD PARK,Park,Playground,43.6866855150126,-79.3523828916077
TODMORDEN MILLS PARK,Park,,43.6840478114793,-79.3593671970371
BALMY BEACH PARK,Park,"Beach, Dog Off-Leash Area, Outdoor Fitness Equipment, Outdoor Ping Pong/Table Tennis, Playground, Washroom",43.6696108401094,-79.2873606010502
HANEY PARK,Park,,43.674115861695,-79.4953859345353
PAUL MARTEL PARK,Park,,43.6675506714251,-79.4032532389092
JUNE CALLWOOD PARK,Park,Playground,43.6366157961616,-79.4039705836451
DUFFERIN GROVE PARK,Park,"Basketball Court, Firepit, Outdoor Ping Pong/Table Tennis, Pickleball Court, Picnic Site, Playground, Skateboarding, Sports Field, Washroom",43.6562981599803,-79.4324881937625
JULIUS DEUTSCH PARK,Park,"Outdoor Fitness Equipment, Playground",43.6566774701107,-79.3971259539963
BRIGHT STREET PLAYGROUND,Park,Playground,43.6562031570915,-79.3597205432931
CHELSEA AVENUE PLAYGROUND,Park,Playground,43.6573752811392,-79.4557474611854
RICHVIEW PARK,Park,"Ball Diamond, Playground, Sports Field",43.6771675484394,-79.5615651442059
GRAND AVENUE PARK,Park,"Dog Off-Leash Area, Outdoor Track, Sports Field",43.6226040954292,-79.4906688539086
RAVENSCREST PARK,Park,,43.6587742647615,-79.5531220659513
BIIDAASIGE PARK,Park,"Dog Off-Leash Area, Playground",43.6463157116775,-79.3445813795593
CEDARVALE RAVINE,Park,Outdoor Fitness Equipment,43.6887484692844,-79.4178045106942
CEDARVALE PARK,Park,"Ball Diamond, Cricket Pitch Field, Dog Off-Leash Area, Pickleball Court, Playground, Sports Field, Tennis Court",43.6920429918136,-79.4293463942146
MCCLEARY PLAYGROUND,Park,Playground,43.6592530180841,-79.3454242184311
THE RAIL GARDEN,Park,,43.6760306288456,-79.3260320017265
FAIRFORD AVENUE PARKETTE,Park,,43.6752506057886,-79.3206242144822
TURNBERRY SOUTH PARK,Park,Playground,43.6769589964082,-79.4658451087193
SUGAR BEACH PARK,Park,,43.6432584285317,-79.3674857945044
STANLEY PARK NORTH - TORONTO,Park,"Basketball Court, Outdoor Ping Pong/Table Tennis, Playground, Washroom",43.6431324087499,-79.4098430479658
WALLER AVENUE RAVINE LANDS,Park,,43.6441952634682,-79.4797321955619
LAWRENCE PARK RAVINE,Park,"Tennis Court, Washroom",43.7204947150046,-79.3986040929914
CANON JACKSON PARK,Park,Playground,43.6983644283283,-79.4719383021443
CLARA WILL PARK,Park,Playground,43.7988952960929,-79.3588899051911
SKEENS LANE PARKETTE,Park,Playground,43.5963029355099,-79.5288874733864
PAUL E. GARFINKEL PARK,Park,,43.643394656922,-79.421420620886
WEDGEWOOD PARK - ETOBICOKE,Park,"Pickleball Court, Playground, Tennis Court, Washroom",43.6444634725438,-79.5475174728899
BLOOR - BEDFORD PARKETTE,Park,,43.6680809164047,-79.398027455
NORMAN JEWISON PARK,Park,,43.6672432750661,-79.3845895342306
BARBARA HALL PARK,Park,"Dog Off-Leash Area, Playground",43.6666770185006,-79.3805150317189
MCGREGOR PARK,Park,"Ball Diamond, Basketball Court, Outdoor Dry Pad, Pickleball Court, Playground, Tennis Court",43.7473020128729,-79.2805594573923
ELIE WIESEL PARK,Park,"Ball Diamond, Outdoor Dry Pad, Pickleball Court, Playground, Tennis Court, Washroom",43.7457158547698,-79.4380929807479
WEMBLEY PARKETTE,Park,,43.7009059070208,-79.4310478864768
GEORGE MILBRANDT PARKETTE,Park,,43.725366902227,-79.4019279517528
BIRMINGHAM STREET PARKETTE,Park,Outdoor Ping Pong/Table Tennis,43.6015659378291,-79.51130843706
24 DEWHURST BOULEVARD PARK,Park,,43.6807419826565,-79.3400221641146
BOTANY HILL PARK,Park,"Dog Off-Leash Area, Playground, Tennis Court",43.7781008007468,-79.2115040419136
HUMBER VALLEY GOLF COURSE,Park,Washroom,43.7264862963141,-79.5436321425857
JOSEPH BURR TYRRELL PARK,Park,Playground,43.6666174890659,-79.4072656929784
PINE POINT PARK,Park,"Pickleball Court, Playground, Sports Field, Tennis Court, Washroom",43.7153178244649,-79.5398620678034
ALEXANDER STREET PARKETTE,Park,,43.663404864057,-79.3828043808028
ASHBRIDGES BAY PARK,Park,"Disc Golf, Firepit, Outdoor Fitness Equipment, Picnic Site, Washroom",43.6586660547529,-79.3095288671624
PERTH SQUARE PARK,Park,"Firepit, Playground, Washroom",43.6639690654371,-79.452478787787
JOHN CHANG NEIGHBOURHOOD PARK,Park,Playground,43.6622680272381,-79.3420919781149
CENTENNIAL PARK - ETOBICOKE,Park,"Ball Diamond, Cricket Pitch Field, Disc Golf, Outdoor Fitness Equipment, Outdoor Track, Pickleball Court, Picnic Site, Playground, Sports Field, Washroom",43.6516875893792,-79.5929285613507
MOUNT PLEASANT PARKETTE,Park,,43.69977457121,-79.3866239887926
MOREAU TRAIL PARK,Park,Playground,43.7074771710283,-79.2836259102601
LITTLE NORWAY PARK,Park,"Ball Diamond, Outdoor Fitness Equipment, Playground, Washroom",43.6344839206963,-79.3984131999893
FLAGSTAFF PARK,Park,"Basketball Court, Pickleball Court, Playground, Sports Field, Tennis Court, Washroom",43.7211741636735,-79.5906395390043
GREYSTONE PARK,Park,"Basketball Court, Playground",43.7261242485564,-79.252170846204
BALCARRA PARK,Park,,43.7257596440884,-79.2272524713856
NORTHUMBERLAND PLAYGROUND,Park,Playground,43.6627853179065,-79.4263575538702
DENNIS FLYNN PARK,Park,"Basketball Court, Playground, Washroom",43.641268389533,-79.5663514538869
WALMER RD PARKETTE,Park,,43.6762869442413,-79.4087473509348
MOUNT ROYAL PARKETTE,Park,Playground,43.6765809260083,-79.432507600036
WADSWORTH PARK,Park,"Basketball Court, Firepit, Playground, Sports Field",43.6723317760734,-79.4579824179909
DELO PARK,Park,,43.7098606100516,-79.4639011184249
GEORGE HISLOP PARK,Park,,43.6682760157536,-79.384937527232
DUNCAN CREEK PARK,Park,Playground,43.8053611584828,-79.3636109459492
PERCY PARK,Park,,43.6550949298212,-79.3576390382867
TRUDELLE PARK,Park,Playground,43.7415183609371,-79.2447031476189
DE HAVILLAND 'MOSSIE' PARK,Park,"Outdoor Fitness Equipment, Playground, Sports Field",43.7268775802134,-79.4676627549158
CLOVER HILL PARK,Park,,43.6660715578155,-79.3882633160309
LISGAR PARK,Park,Playground,43.6424310401166,-79.4237574134789
CAWTHRA PLAYGROUND,Park,"Outdoor Ping Pong/Table Tennis, Playground",43.6759858194885,-79.4139542522033
ONTARIO STREET PARKETTE,Park,Playground,43.6575711194578,-79.3676855214695
MORSE STREET PLAYGROUND,Park,"Outdoor Ping Pong/Table Tennis, Playground, Washroom",43.6568417095401,-79.3400197721726
MILL VALLEY PARK,Park,"Pickleball Court, Playground, Tennis Court",43.6418045374675,-79.5878181649625
SCARLETT - ST. CLAIR PARKETTE,Park,,43.6663820078308,-79.4990048382322
HUMBER VALLEY PARK,Park,"Outdoor Fitness Equipment, Pickleball Court, Playground, Tennis Court, Washroom",43.6648922532799,-79.5250194488226
SALLY BIRD PARK,Park,Outdoor Fitness Equipment,43.6628731854244,-79.4066365225086
SALEM PARKETTE,Park,Outdoor Fitness Equipment,43.6613307288939,-79.4312887485328
DANFORTH GARDENS PARK,Park,"Playground, Sports Field",43.7087227896398,-79.2697912914491
SADLER PARKETTE,Park,,43.7089259762824,-79.2679488782751
RICARDO PARKETTE,Park,Playground,43.7115147954527,-79.4972258366315
DANE PARKETTE,Park,Playground,43.7158410071375,-79.4531224896893
HUMBER BAY SHORES PARK,Park,,43.6310255555246,-79.4716000311613
IRELAND PARK,Park,,43.6346455962573,-79.395913468824
LARRATT PARKETTE,Park,,43.69991215856,-79.4102751630698
PRAIRIE DRIVE PARK,Park,"Pickleball Court, Picnic Site, Playground, Tennis Court, Washroom",43.6971138527239,-79.284118385722
REDPATH AVENUE PARKETTE,Park,Playground,43.7123665329719,-79.3943961475513
TOPHAM PARK,Park,"Ball Diamond, Playground, Tennis Court, Washroom",43.7100225254369,-79.3065172658871
BIRCHMOUNT PARK,Park,"Ball Diamond, Outdoor Dry Pad, Outdoor Fitness Equipment, Pickleball Court, Playground, Sports Field",43.6959975420342,-79.2606666432552
DELL PARK,Park,Playground,43.7170967490405,-79.4339120364854
WARDEN WOODS PARK,Park,Dog Off-Leash Area,43.7041333906773,-79.2823046643721
ST. CLEMENTS - YONGE PARKETTE,Park,,43.7131420472105,-79.4001776896878
KELSONIA PARKETTE,Park,,43.7104634587718,-79.2474941851779
CHARLOTTE MAHER PARK,Park,Playground,43.711953519212,-79.3808720619086
GLEN PARK PARKETTE,Park,,43.7056225247771,-79.4647404151999
EDEN VALLEY PARK,Park,Playground,43.6788228117995,-79.5343267171951
BLACK CREEK SITE EAST,Park,,43.6766898614283,-79.4850662482834
CRUICKSHANK PARK,Park,"Outdoor Fitness Equipment, Picnic Site, Playground",43.7021892224079,-79.5262594471622
GEORGE WEBSTER PARK,Park,"Playground, Sports Field, Washroom",43.7012959850266,-79.3009724276052
CATARAQUI PARK,Park,Playground,43.7011938456455,-79.2797773723676
WARDEN HILLTOP COMMUNITY CENTRE PARK,Park,Playground,43.7146349911114,-79.2801437353202
CONLANDS PARKETTE,Park,,43.7174776210594,-79.4525251187325
WILLIS BLAIR PARKETTE,Park,Playground,43.7148195182294,-79.3061057980542
FALSTAFF PARK,Park,"Basketball Court, Playground",43.7167379572591,-79.5034249357297
NORTH KEELESDALE PARK,Park,"Ball Diamond, Washroom",43.6908245091908,-79.4824739306051
HARRISON-DOVERCOURT PARKETTE,Park,Outdoor Ping Pong/Table Tennis,43.6504432517537,-79.4247425866559
COSBURN PARK,Park,"Tennis Court, Washroom",43.6929471263952,-79.3302786222326
AUSTIN TERRACE BOULEVARD LANDS,Park,,43.6782419875496,-79.4109989497447
FAIRMOUNT PARK,Park,"Ball Diamond, Firepit, Outdoor Ping Pong/Table Tennis, Pickleball Court, Playground, Sports Field, Tennis Court",43.6758927887358,-79.3157246828081
ROSEDALE PARK,Park,"Ball Diamond, Outdoor Dry Pad, Outdoor Ping Pong/Table Tennis, Playground, Sports Field, Tennis Court, Washroom",43.6827794633922,-79.3789306793129
GLADHURST PARK,Park,,43.6848460558872,-79.4913022539355
ROSE VALLEY PARK,Park,,43.675915233987,-79.5009750671499
WAYNE PARKETTE,Park,Playground,43.7390481814211,-79.296240303185
GLENGROVE AVE PARK,Park,,43.7103723326067,-79.4448471814006
WESTON VILLAGE PARK,Park,Playground,43.7113927861297,-79.5301389942422
AVONSHIRE PARKETTE,Park,,43.7583243976358,-79.4058477359963
BEECROFT LINEAR PARK,Park,,43.7714923830136,-79.4170192215766
DUNN AVENUE PARKETTE,Park,,43.6394939983686,-79.4334717108104
ROTARY PEACE PARK,Park,"Ball Diamond, Pickleball Court, Playground, Tennis Court, Washroom",43.5947627654434,-79.5068692870492
LLOYD MANOR PARK,Park,Playground,43.672209161361,-79.5540909401974
CHARLES SAURIOL PARKETTE,Park,,43.6855892666634,-79.3567859134335
JEAN SIBELIUS SQUARE,Park,"Picnic Site, Playground, Washroom",43.6714476735726,-79.4087961518939
PRIMROSE AVENUE PARKETTE,Park,Playground,43.6714914651714,-79.4464392845604
TOURAINE PARKETTE,Park,,43.7339104933411,-79.4396739453423
VEROBEACH PARKETTE,Park,Playground,43.7350691931143,-79.5439504495549
LAURENTIDE PARK,Park,,43.7555079171737,-79.335770183921
AMOS WAITES PARK,Park,"Outdoor Ping Pong/Table Tennis, Playground, Washroom",43.6133543704603,-79.4883233106039
HUMBER ARBORETUM,Park,"Cricket Pitch Field, Outdoor Fitness Equipment, Sports Field",43.7271380311721,-79.6131163069575
ELM PARK - ETOBICOKE,Park,"Playground, Sports Field",43.7698864155712,-79.5252216428674
STAN WADLOW PARK,Park,"Ball Diamond, Dog Off-Leash Area, Outdoor Ping Pong/Table Tennis, Playground, Skateboarding, Sports Field, Washroom",43.6983671682227,-79.3140535784306
JANE OSLER PARK,Park,,43.7233680144501,-79.4600122396617
CHAUNCEY - ISLINGTON PARKETTE,Park,,43.6377653994245,-79.521118880237
PESSOA PARK,Park,,43.643410518505,-79.4286998925682
GLEN SHEPPARD PARK,Park,"Playground, Sports Field",43.7276187321779,-79.2501322431387
CHALKFARM PARK,Park,"Outdoor Fitness Equipment, Pickleball Court, Playground, Tennis Court",43.72696397054,-79.5161388624171
COXWELL AVENUE PARKETTE,Park,Basketball Court,43.677893661242,-79.3207265471604
SYMINGTON AVENUE PLAYGROUND,Park,"Ball Diamond, Outdoor Fitness Equipment, Outdoor Ping Pong/Table Tennis, Tennis Court",43.666706102709,-79.4522856824199
CARLTON PARK,Park,"Basketball Court, Firepit, Playground",43.6665622439282,-79.4554776121538
VINE AVENUE PLAYGROUND,Park,"Basketball Court, Playground",43.6669855033985,-79.4704828710234
TORONTO ISLANDS - ALGONQUIN ISLAND PARK,Park,,43.6258121596893,-79.362052509903
MILLWOOD PARK,Park,"Ball Diamond, Pickleball Court, Playground, Tennis Court, Washroom",43.6317644571902,-79.5784370133919
PEAREN PARK,Park,"Ball Diamond, Playground",43.6866767760301,-79.4934400087323
SOUTH MARINE DRIVE PARK,Park,,43.7374772533522,-79.2015837130459
SHERBOURNE COMMON,Park,"Playground, Washroom",43.6448847872863,-79.3649477531678
JENNIFER KATERYNA KOVAL'S'KYJ PARK,Park,,43.6410446857836,-79.3552397595627
GARRISON COMMON,Park,,43.6384614375107,-79.407105706175
COBBLE HILLS PARKETTE,Park,,43.6728386907633,-79.5229679500174
GARRISON CREEK PARK,Park,,43.6714381473382,-79.4282823184823
SUNNYDALE ACRES PARK,Park,"Ball Diamond, Playground, Tennis Court, Washroom",43.7240965975286,-79.5785252711438
WATER'S EDGE PROMENADE,Park,Beach,43.6438974108538,-79.3642273612318
MICHAEL MOSTYN BALMORAL PARK,Park,"Outdoor Fitness Equipment, Pickleball Court, Playground, Tennis Court",43.7448633231671,-79.4498857976665
ARTHUR DYSON PARKETTE,Park,,43.6963749132689,-79.3502372982128
JAMES TRIMBEE PARK,Park,Playground,43.699153624021,-79.5055134408288
GLEN STEWART PARK,Park,Picnic Site,43.6777501736459,-79.2929833349497
MAHER CIRCLE PARKETTE,Park,,43.6625809130766,-79.4782668156419
LUCY MAUD MONTGOMERY PARK,Park,,43.6424256976721,-79.4834528513057
ASQUITH GREEN PARK,Park,,43.6719479941222,-79.3843519069567
PRINCE CHARLES PARK,Park,Playground,43.722656879251,-79.4357172755406
WOBURN AVENUE PLAYGROUND,Park,"Playground, Washroom",43.7274341845584,-79.4060798008937
TORONTO WATERFRONT PARK,Park,,43.6397658677887,-79.3800555448424
RITA COX PARK,Park,Playground,43.6401341144053,-79.4255744554253
REES STREET PARKETTE,Park,Playground,43.6395541289984,-79.3846391387197
BOSWELL PARKETTE,Park,,43.6726126942292,-79.3959252943118
TOWN HALL SQUARE,Park,,43.6720394338363,-79.3882843880466
EDINBOROUGH PARK,Park,,43.6734039860571,-79.499957500785
KEMPTON HOWARD PARK,Park,"Ball Diamond, Outdoor Ping Pong/Table Tennis, Playground",43.6758790298779,-79.3404915938113
COLEMAN PARK,Park,"Outdoor Ping Pong/Table Tennis, Playground, Tennis Court",43.6893992003522,-79.2998132896449
AMSTERDAM SQUARE,Park,,43.6870105628259,-79.4010608035814
LOVE CRESCENT PARKETTE,Park,,43.6790510305433,-79.303570217874
BILL JOHNSTON PARK,Park,Dog Off-Leash Area,43.640094408226,-79.4137386003358
CANOE LANDING,Park,"Dog Off-Leash Area, Sports Field",43.6389753006818,-79.396323630107
GULLIVER PARK,Park,"Ball Diamond, Outdoor Fitness Equipment, Playground",43.6981523784847,-79.4797945351303
WESTON LIONS PARK,Park,"Ball Diamond, Basketball Court, Playground, Skateboarding, Sports Field, Tennis Court, Washroom",43.6979437098432,-79.5175390232004
TRINITY SQUARE,Park,,43.6545159903913,-79.3818699449509
CASHMAN PARK,Park,Playground,43.655640382391,-79.4937227689247
ESTHER LORRIE PARK,Park,"Ball Diamond, Sports Field, Washroom",43.7279569398069,-79.5794142356514
BLUFFER'S PARK,Park,"Beach, Picnic Site, Washroom",43.7093530218654,-79.2333881045029
SPADINA PARK,Park,,43.6781460302407,-79.408419333816
STANLEY GREENE PARK,Park,"Basketball Court, Firepit, Outdoor Fitness Equipment, Pickleball Court, Playground, Skateboarding, Tennis Court, Washroom",43.7344958701301,-79.4773371188425
VIMY RIDGE PARKETTE,Park,,43.6104531093865,-79.4904128444426
MIMICO MEMORIAL PARK,Park,"Ball Diamond, Playground, Tennis Court, Washroom",43.6098135147564,-79.4936683212394
NORTH MIMICO VALLEY PARK,Park,,43.6990229753283,-79.6038532502049
ASHTONBEE RESERVOIR PARK,Park,"Cricket Pitch Field, Sports Field, Washroom",43.7302599833476,-79.2955773286817
BEDFORD PARKETTE,Park,Playground,43.7234114988286,-79.420607556516
NATHAN PHILLIPS SQUARE,Park,"Playground, Washroom",43.6528257419807,-79.3839163417895
COXWELL COMMON,Park,,43.682943654984,-79.3240205484123
ROSEDALE RAVINE LANDS,Park,,43.6719345341843,-79.3641920742884
CAIRNS AVENUE PARKETTE,Park,,43.6716973139734,-79.3154825320407
COLONY PARK,Park,Playground,43.7469058304461,-79.598108622486
LA ROSE PARK,Park,"Playground, Sports Field",43.6855723989721,-79.5178416308354
CHARLES BRERETON PARK,Park,,43.6850574694774,-79.4383524769538
SIXTH STREET PARK,Park,,43.6055186115807,-79.5062850606758
SUMMERLEA PARK,Park,"Ball Diamond, Basketball Court, Cricket Pitch Field, Playground, Sports Field, Tennis Court, Washroom",43.7306176078324,-79.5485540135118
MARIAN ENGEL PARK,Park,Playground,43.6737727661673,-79.4241663160034
40 POWER ST PARK,Park,,43.654282873638,-79.3630102989288
TAMARISK PARK,Park,Playground,43.7334561606758,-79.5983956891668
ELIJAH PARK,Park,Playground,43.7314307941346,-79.4368011521628
GREY PARKETTE,Park,,43.7312517877034,-79.4228857013164
HUMBER GATE PARK,Park,Playground,43.7275047575651,-79.5902628091076
MAYWOOD TOT LOT,Park,"Playground, Sports Field",43.7231556494227,-79.2713232074736
VICTORIA MEMORIAL SQUARE PARK,Park,Playground,43.6426758492767,-79.4002512425449
HEATHROW PARK,Park,Playground,43.7248180446188,-79.5075760932544
ACADEMY SOCCER FIELD,Park,Sports Field,43.7229654654948,-79.3125568312299
POTTERY PLAYGROUND,Park,Playground,43.6995077135555,-79.3784968971666
SCARLETT MILLS PARK,Park,"Picnic Site, Tennis Court",43.6757474797456,-79.5106471931552
CASA LOMA PARKETTE,Park,,43.6789692783754,-79.4107712078463
ROBERTSON DAVIES PARK,Park,,43.6785904316936,-79.3976358639293
NORDHEIMER RAVINE,Park,,43.6829395192894,-79.4126187416069
FRED YOUNG PARK,Park,,43.766958055874,-79.5053672764271
SUNNYPOINT - NEILSON PARK,Park,,43.7140168830379,-79.2301212123721
YORKMINSTER PARK BAPTIST CHURCH PARK,Park,,43.6907873981872,-79.3945933457606
TOM RILEY PARK,Park,"Ball Diamond, Outdoor Dry Pad, Pickleball Court, Playground, Sports Field, Tennis Court, Washroom",43.6484570522187,-79.5217785931657
GIOVANNI CABOTO PARK,Park,Playground,43.7289826290202,-79.5045489003025
BELMAR PARK,Park,Playground,43.7318250468764,-79.5095341127643
CURTIN PARK,Park,,43.731005713713,-79.5607871804128
LYTTON PARK,Park,"Playground, Tennis Court, Washroom",43.7149211081101,-79.4108232778828
SOUTH KINGSWAY PARKETTE,Park,,43.6415242061271,-79.4798404194576
DIXINGTON PARKETTE,Park,,43.6969404040206,-79.5409521150362
DIXON PARK,Park,"Basketball Court, Playground, Washroom",43.6961161257254,-79.5551745990698
JACK GOODLAD PARK,Park,"Ball Diamond, Basketball Court, Picnic Site, Playground, Washroom",43.7424487224288,-79.2699166054359
MIDVALE PARKETTE,Park,,43.7455746818022,-79.4434286803569
OLD YONGE PARKETTE,Park,,43.7450729786521,-79.3993873050628
FRED JOHNSON PARK,Park,,43.7418682251854,-79.2148446602652
DOVERCOURT PARK,Park,"Ball Diamond, Firepit, Picnic Site, Playground, Tennis Court, Washroom",43.6652150461492,-79.4335347095942
CHARLES G. WILLIAMS PARK,Park,"Basketball Court, Playground",43.6472989154183,-79.443215187631
WINSLOW - DALESFORD PARKETTE,Park,Playground,43.6250331830361,-79.4980967149218
RODING PARK,Park,"Ball Diamond, Outdoor Fitness Equipment, Playground",43.7275208242696,-79.4932012183573
CUDIA PARK,Park,,43.7217698658872,-79.2220378386697
SUNNYBROOK PARK,Park,"Cricket Pitch Field, Dog Off-Leash Area, Outdoor Fitness Equipment, Picnic Site, Sports Field, Washroom",43.7228372996002,-79.3616915675432
BELMONT PARKETTE,Park,,43.6747114865305,-79.3924809173767
HEARST CIRCLE PARKETTE,Park,,43.698240961693,-79.4954137114864
ROSENEATH PARK,Park,Playground,43.6820960207194,-79.4345000373619
SPADINA ROAD PARK,Park,,43.6815371260715,-79.4103544456394
GLEN CEDAR PARK,Park,Playground,43.6955896068364,-79.4291974166971
DALLINGTON PARK,Park,Playground,43.7761957096746,-79.354157983385
HUMBER MARSHES,Park,,43.6413834382884,-79.485373150768
GREEN MEADOWS PARK - ETOBICOKE YORK,Park,Playground,43.6856083838998,-79.5347540892954
WOOLNER PARK,Park,"Basketball Court, Dog Off-Leash Area, Outdoor Fitness Equipment, Playground",43.6712884418902,-79.4924333593124
SYMES - VIELLA PARKETTE,Park,,43.6714582497588,-79.478383355504
CHANDOS PARK SOUTH,Park,,43.6707774404643,-79.4412646040977
HOME SMITH PARK,Park,"Firepit, Picnic Site, Washroom",43.6586471924256,-79.5007482468308
LAMBETH CRESCENT PARKETTE,Park,,43.6625839437449,-79.5223083654838
LAKE CRESCENT PARK,Park,Playground,43.6067371551915,-79.4940872203884
GREY ABBEY RAVINE,Park,,43.7621253371325,-79.1711755177648
ST. ANDREW'S PLAYGROUND,Park,"Dog Off-Leash Area, Playground",43.6464092295037,-79.3989994798341
LEN BRAITHWAITE PARK,Park,"Playground, Sports Field",43.739600113986,-79.5953409603026
PIER 27 PROMENADE PARK,Park,,43.6410316082211,-79.3721112691589
FUTURA PARKETTE,Park,Playground,43.7479958283128,-79.5076124789474
JOEL SWIRSKY PARKETTE,Park,,43.7468207748875,-79.4515006726995
ARENA GARDENS,Park,Playground,43.6558783734213,-79.3755673437528
MOSS PARK,Park,"Basketball Court, Playground, Tennis Court",43.6550677751013,-79.3710758365385
TOMMY THOMPSON PARK,Park,Washroom,43.633010634814,-79.3292861912458
SONYA'S PARK,Park,Playground,43.6559549211991,-79.4020114829566
WESTGROVE PARK,Park,"Basketball Court, Outdoor Dry Pad, Pickleball Court, Playground, Sports Field, Tennis Court, Washroom",43.6818208069823,-79.5676612121936
HEATHERCREST PARK,Park,"Outdoor Fitness Equipment, Playground",43.6670420733845,-79.5627891131937
MARIA STREET PARKETTE,Park,Playground,43.6666590410375,-79.4805629465542
BARTLEY PARK,Park,Playground,43.7224311087192,-79.3086360997155
STRATFORD PARK,Park,,43.7216282420146,-79.3797911006885
SCARBORO CRESCENT PARK,Park,"Playground, Tennis Court, Washroom",43.7038058726171,-79.2418181700098
MALLOW PARK,Park,"Outdoor Fitness Equipment, Playground",43.7410312511275,-79.3419432225637
SWEENEY PARK,Park,"Ball Diamond, Pickleball Court, Playground, Tennis Court",43.7362132982385,-79.3160117346005
SUNNYDENE PARK,Park,,43.7181329787604,-79.3798028293436
ALEXANDRA PARK,Park,"Basketball Court, Outdoor Dry Pad, Pickleball Court, Picnic Site, Playground, Skateboarding, Washroom",43.6506653755471,-79.4042555012948
HUMBERVIEW PARK,Park,Playground,43.7477747071035,-79.581333583195
J.A. LESLIE TOT LOT,Park,"Outdoor Dry Pad, Outdoor Ping Pong/Table Tennis",43.7130662112384,-79.2481642636637
REXLINGTON PARK,Park,"Ball Diamond, Playground",43.7165629817695,-79.559348869729
DUNLOP PARK,Park,"Ball Diamond, Playground, Washroom",43.7126145932524,-79.2672929332491
EUCLID AVENUE PARKETTE,Park,,43.6649441950114,-79.4146625148532
EASTDALE PLAYGROUND,Park,Playground,43.6637978076637,-79.3488254674642
WIMBLETON ROAD NORTH PARKETTE,Park,,43.6661431723729,-79.5290762879724
BRUCE MACKEY PARK,Park,,43.6621774295517,-79.3457448296075
WESTMORELAND AVENUE PARKETTE,Park,Playground,43.6615592544718,-79.4303212784546
LANGFORD PARKETTE,Park,"Outdoor Fitness Equipment, Playground",43.6804639612844,-79.3415034303161
WEST HUMBER PARKLAND,Park,"Outdoor Fitness Equipment, Playground",43.7431782931907,-79.5631950765234
JANDA PARK,Park,Playground,43.7247412036719,-79.6013782826971
DUFFERIN HILL PARK,Park,,43.7026942032563,-79.451797954817
AVONSHIRE PARK,Park,Playground,43.7580608358165,-79.4042680982394
FRASERWOOD PARK,Park,Playground,43.7137279201801,-79.4425397282316
ADANAC PARK,Park,,43.7388711262201,-79.2285181154516
