NAME,ADDRESS_FULL,BOARD_NAME,SCHOOL_TYPE_DESC,Latitude,Longitude
INSTITUTE OF CANADIAN EDUCATION,140 La Rose Ave,,Private,43.6856250922006,-79.5239498261081
IONVIEW PUBLIC SCHOOL,90 Ionview Rd,Toronto District School Board,English Public,43.7374516240236,-79.2743179577449
IQRA NEJASHI ISLAMIC SCHOOL,171 McCormack St,,Private,43.6750650785359,-79.4791468321821
IROQUOIS JR PUBLIC SCHOOL ,265 Chartland Blvd S,Toronto District School Board,English Public,43.8026801566349,-79.2694408055289
ISLAMIC EDUCATION GUIDANCE CENTRE,40 South Station St,,Private,43.7010230242816,-79.5169267058643
ISLAMIC FOUNDATION SCHOOL,441 Nugget Ave,,Private,43.7979783592912,-79.24174923157
ISLAMIC INSTITUTE OF TORONTO ACADEMY SCHOOL,1630 Neilson Rd,,Private,43.8187301827992,-79.2298328214722
ISLAND PUBLIC NATURAL SCIENCE SCHOOL,30 Centre Island Pk,Toronto District School Board,English Public,43.6157002778621,-79.3783881351182
ISLINGTON JR MDL SCHOOL ,44 Cordova Ave,Toronto District School Board,English Public,43.6474828161727,-79.5279466910799
J B TYRRELL SR PUBLIC SCHOOL,10 Corinthian Blvd,Toronto District School Board,English Public,43.7888787686407,-79.3241750662902
J G WORKMAN PUBLIC SCHOOL,487 Birchmount Rd,Toronto District School Board,English Public,43.7071912568456,-79.2671279279676
J R WILCOX COMMUNITY SCHOOL,231 Ava Rd,Toronto District School Board,English Public,43.6949467937453,-79.4363052648149
JACK MINER SR PUBLIC SCHOOL,405 Guildwood Pkwy,Toronto District School Board,English Public,43.749688633648,-79.186968339472
JACKMAN AVENUE JR PUBLIC SCHOOL,79 Jackman Ave,Toronto District School Board,English Public,43.6806502154921,-79.3539353612732
JACKMAN INSTITUTE OF CHILD STUDY ELEMENTARY SCHOOL,45 Walmer Rd,,University,43.6696130765179,-79.4058754979902
JAMES CARDINAL MCGUIGAN CATHOLIC HIGH SCHOOL,1440 Finch Ave W,Toronto Catholic District School Board,English Separate,43.7632895737898,-79.4937985997307
JAMES CULNAN CATHOLIC ELEMENTARY SCHOOL,605 Willard Ave,Toronto Catholic District School Board,English Separate,43.6611071189691,-79.4855842504847
JAMES S BELL JR MDL SPORTS AND WELLNESS ACADEMY,90 Thirty First St,Toronto District School Board,English Public,43.5943542260396,-79.5301917018794
JARVIS COLLEGIATE INSTITUTE,495 Jarvis St,Toronto District School Board,English Public,43.6660913938656,-79.3777587671164
JEAN LUMB PUBLIC SCHOOL,20 Brunel Crt,Toronto District School Board,English Public,43.639270767533,-79.3942756638905
JESSE KETCHUM JR & SR PUBLIC SCHOOL,61 Davenport Rd,Toronto District School Board,English Public,43.6729826224861,-79.3921392257859
JOHN A LESLIE PUBLIC SCHOOL ,459 Midland Ave,Toronto District School Board,English Public,43.7141086801971,-79.2490593761566
JOHN BUCHAN SR & STEPHEN LEACOCK C.I.,2450 Birchmount Rd,Toronto District School Board,English Public,43.7851820434334,-79.3021342614181
JOHN D PARKER JR SCHOOL,202 Mount Olive Dr,Toronto District School Board,English Public,43.7533579130158,-79.5964455179149
JOHN ENGLISH JR MDL SCHOOL ,95 Mimico Ave,Toronto District School Board,English Public,43.6118557338467,-79.4944180034274
JOHN FISHER JR PUBLIC SCHOOL ,40 Erskine Ave,Toronto District School Board,English Public,43.711717740145,-79.3976720954234
JOHN G ALTHOUSE MDL SCHOOL,130 Lloyd Manor Rd,Toronto District School Board,English Public,43.6683053235247,-79.5540087673011
JOHN G DIEFENBAKER PUBLIC SCHOOL ,70 Dean Park Rd,Toronto District School Board,English Public,43.8022950372656,-79.1718695347637
JOHN MCCRAE SR PUBLIC SCHOOL ,431 McCowan Rd,Toronto District School Board,English Public,43.7440442493865,-79.2398865092258
JOHN POLANYI COLLEGIATE INSTITUTE,640 Lawrence Ave W,Toronto District School Board,English Public,43.7178089516362,-79.439855309525
JOHN ROSS ROBERTSON JR PUBLIC SCHOOL,130 Glengrove Ave W,Toronto District School Board,English Public,43.7183259803294,-79.4088642991292
JOHN WANLESS JR PUBLIC SCHOOL,245 Fairlawn Ave,Toronto District School Board,English Public,43.7288686420148,-79.4120566947699
JONES AVENUE ADULT CENTRE,540 Jones Ave,Toronto District School Board,English Public,43.6772533084015,-79.3395605756216
JOSEPH BRANT SR PUBLIC SCHOOL ,270 Manse Rd,Toronto District School Board,English Public,43.7670440318193,-79.1754975507903
JOSEPH HOWE SR PUBLIC SCHOOL ,20 Winter Gardens Trl,Toronto District School Board,English Public,43.785807845353,-79.13729821037
JOSYF CARDINAL SLIPYJ CATHOLIC ELEMENTARY SCHOOL,35 West Deane Park Dr,Toronto Catholic District School Board,English Separate,43.6594751992159,-79.5660253980864
JOYCE PUBLIC SCHOOL,26 Joyce Pkwy,Toronto District School Board,English Public,43.7097753946106,-79.4637574882499
KAPAPAMAHCHAKWEW - WANDERING SPIRIT SCHOOL & SUBWAY ACADEMY ONE,16 Phin Ave,Toronto District School Board,English Public,43.6791402347004,-79.3366360566295
KAREN KAIN SCHOOL OF THE ARTS,60 Berl Ave,Toronto District School Board,English Public,43.6310527117539,-79.5001456127783
KCS SENIOR SCHOOL,2183 Lake Shore Blvd W,,Private,43.6236857022936,-79.4804075230642
KEELE ST JR SCHOOL,99 Mountview Ave,Toronto District School Board,English Public,43.6575074742763,-79.4615965745208
KEELESDALE JR PUBLIC SCHOOL,200 Bicknell Ave,Toronto District School Board,English Public,43.6869571004579,-79.4769463100751
KENNEDY LINC,2907 Kennedy Rd,Toronto District School Board,English Public,43.8036230235786,-79.2973885877476
KENNEDY PUBLIC SCHOOL,20 Elmfield Cres,Toronto District School Board,English Public,43.8188359157905,-79.3081805175917
KENSINGTON COMMUNITY SCHOOL,401 College St,Toronto District School Board,English Public,43.656397819463,-79.4057315246338
KENTON LEARNING CENTRE LINC ,34 Kenton Dr,Toronto District School Board,English Public,43.7795492005875,-79.4400572252658
KESSER YOSEF,4116 Bathurst St,,Private,43.7463794183643,-79.436588603212
KEW BEACH JR PUBLIC SCHOOL,101 Kippendavie Ave,Toronto District School Board,English Public,43.6684642406022,-79.3027273153273
KEW PARK MONTESSORI SCHOOL - HIAWATHA,79 Hiawatha Rd,,Private,43.6709030436291,-79.3220904093213
KEYSTONE INTERNATIONAL SCHOOLS,23 Toronto St,,Private,43.6505909714524,-79.3760593471602
KHAIRUL UMMAH SCHOOL,25 Civic Rd,,Private,43.7271075876609,-79.2841109499937
KING EDWARD JR & SR PUBLIC SCHOOL,112 Lippincott St,Toronto Catholic District School Board,English Separate,43.6582441160701,-79.4074089349881
KING GEORGE JR PUBLIC SCHOOL ,25 Rexford Rd,Toronto District School Board,English Public,43.6631626874066,-79.4868867512554
KINGSLAKE PUBLIC SCHOOL,90 Kingslake Rd,Toronto District School Board,English Public,43.7847819082729,-79.3455302477626
KINGSLEY PRIMARY SCHOOL,3962 Bloor St W,,Private,43.6393811176489,-79.548944102949
KINGSVIEW VILLAGE JR SCHOOL,1 York Rd,Toronto District School Board,English Public,43.6978666584909,-79.5507891278971
KINGSWAY COLLEGE SCHOOL,4600 Dundas St W,,Private,43.6569348409188,-79.5212307439395
KIPLING COLLEGIATE INSTITUTE ,380 The Westway,Toronto District School Board,English Public,43.685288122965,-79.5623537178777
KISOMO LEARNING CENTRE SCHOOL,15 Bethridge Rd,,Private,43.7074421542821,-79.5681302841967
KNOB HILL PUBLIC SCHOOL,25 Seminole Ave,Toronto District School Board,English Public,43.7452922846894,-79.2497850291991
LA CITADELLE INTERNATIONAL ACADEMY OF ARTS & SCIENCES,36 Scarsdale Rd,,Private,43.747459293036,-79.3547074371078
LAKESHORE COLLEGIATE INSTITUTE,350 Kipling Ave,Toronto District School Board,English Public,43.6015634242313,-79.5191606370668
LAKESHORE LINC CENTRE,2275 Lake Shore Blvd W,Toronto Catholic District School Board,English Separate,43.619566533109,-79.4853380484988
LAMBERTON PUBLIC SCHOOL ,33 Lamberton Blvd,Toronto District School Board,English Public,43.7536543018276,-79.5028244891368
LAMBTON KINGSWAY JR MDL SCHOOL,525 Prince Edward Dr N,Toronto District School Board,English Public,43.6586572209274,-79.5093148073344
LAMBTON PARK COMMUNITY SCHOOL,50 Bernice Cres,Toronto District School Board,English Public,43.6675759817237,-79.4983074871366
L'AMOREAUX COLLEGIATE INSTITUTE,2501 Bridletowne Crcl,Toronto District School Board,English Public,43.80291776814,-79.3180737471701
LANOR JR MDL SCHOOL ,450 Lanor Ave,Toronto District School Board,English Public,43.6095014861413,-79.5447921850042
LAWRENCE HEIGHTS MDL SCHOOL,50 Highland Hill,Toronto District School Board,English Public,43.7208322543823,-79.4510772508882
LAWRENCE PARK COLLEGIATE INSTITUTE,125 Chatsworth Dr,Toronto District School Board,English Public,43.7222227051645,-79.4104390774942
LE COLLEGE FRANCAIS - CARLTON CAMPUS,100 Carlton St,,Private,43.6624882444907,-79.3779069560556
LEASIDE HIGH SCHOOL ,200 Hanna Rd,Toronto District School Board,English Public,43.7110428289168,-79.3725387473782
LEDBURY PARK ELEMENTARY & MDL SCHOOL,95 Falkirk St,Toronto District School Board,English Public,43.7274253087965,-79.4271823065033
LEO BAECK DAY SCHOOL - SOUTH CAMPUS,501 Arlington Ave,,Private,43.6922867379928,-79.4329480383653
LEONARDO DA VINCI ACADEMY,901 Lawrence Ave W,,Private,43.7130049222066,-79.4567424028392
LESCON PUBLIC SCHOOL ,34 Lescon Rd,Toronto District School Board,English Public,43.7808296263161,-79.3577389782403
LESLIEVILLE JR PUBLIC SCHOOL ,254 Leslie St,Toronto District School Board,English Public,43.6673207679123,-79.3324077238987
LESTER B PEARSON COLLEGIATE INSTITUTE,150 Tapscott Rd,Toronto District School Board,English Public,43.8033727841338,-79.2258580493407
LESTER B PEARSON ELEMENTARY SCHOOL,7 Snowcrest Ave,Toronto District School Board,English Public,43.7923194425359,-79.3874623162842
LIBERTY PREP SCHOOL,162 Parliament St,,Private,43.6550201109798,-79.3647409261097
LILLIAN PUBLIC SCHOOL,1059 Lillian St,Toronto District School Board,English Public,43.7978213696628,-79.4103985022169
LORD DUFFERIN JR & SR PUBLIC SCHOOL,350 Parliament St,Toronto District School Board,English Public,43.6608245373338,-79.3669550617347
LORD LANSDOWNE JR SR & DA VINCI,33 Robert St,Toronto District School Board,English Public,43.6589530395299,-79.401909850979
LORD ROBERTS JR PUBLIC SCHOOL,165 Lord Roberts Dr,Toronto District School Board,English Public,43.7413177791394,-79.2636373332983
LORETTO ABBEY CATHOLIC SECONDARY SCHOOL,101 Mason Blvd,Toronto Catholic District School Board,English Separate,43.7412253212478,-79.4110818263627
LORETTO COLLEGE SCHOOL,151 Rosemount Ave,Toronto Catholic District School Board,English Separate,43.6757367136584,-79.4432469397794
LOWELL INTERNATIONAL ACADEMY SECONDARY SCHOOL,3601 Victoria Park Ave,,Private,43.803648692891,-79.3356854771953
LUCY MAUD MONTGOMERY PUBLIC SCHOOL ,95 Murison Blvd,Toronto District School Board,English Public,43.7969167927449,-79.2093657180027
LUCY MCCORMICK SR SCHOOL ,2717 Dundas St W,Toronto District School Board,English Public,43.6646326067736,-79.4601799672306
LYCEE FRANCAIS DE TORONTO,2327 Dufferin St,,Private,43.6935935696857,-79.4488750654069
LYNNGATE JR PUBLIC SCHOOL,129 Cass Ave,Toronto District School Board,English Public,43.7766766424049,-79.300660254809
LYNNWOOD HEIGHTS JR PUBLIC SCHOOL,50 Southlawn Dr,Toronto District School Board,English Public,43.7965807575644,-79.2913478664802
MAC AL-FURQAN SCHOOL,60 Town Centre Crt,,Private,43.7733999344778,-79.2558617025306
MACKLIN PUBLIC SCHOOL ,136 Ingleton Blvd,Toronto District School Board,English Public,43.821788456337,-79.2674700420568
MADINATUL ULOOM ACADEMY INC,710 Progress Ave,,Private,43.778653564103,-79.2474745695599
MADINATUL ULOOM ISLAMIC ACADEMY & OXFORD COLLEGE & FH INTERNATIONAL,670 Progress Ave,,Private,43.7777434980036,-79.250110001496
MADINATUL ULOOM ISLAMIC GIRLS ACADEMY,700 Progress Ave,,Private,43.7782059906721,-79.2479108579576
MADONNA CATHOLIC SECONDARY SCHOOL,20 Dubray Ave,Toronto Catholic District School Board,English Separate,43.729416395539,-79.4774829361901
MADRESATUL BANAAT ALMUSLIMAAT SCHOOL,10 Vulcan St,,Private,43.7053088913494,-79.5783793686849
MAGNIFICENT MINDS SCHOOL,37 Southbourne Ave,,Private,43.7385452577011,-79.4312221027659
MALVERN COLLEGIATE INSTITUTE,55 Malvern Ave,Toronto District School Board,English Public,43.6829141497208,-79.2929363320519
MALVERN JR PUBLIC SCHOOL,70 Mammoth Hall Trl,Toronto District School Board,English Public,43.7978394610251,-79.2332519441342
MALVERN MONTESSORI SCHOOL,10 Sewells Rd,,Private,43.8072429487809,-79.2177894185251
MANHATTAN PARK JR PUBLIC SCHOOL,90 Manhattan Dr,Toronto District School Board,English Public,43.7533540031688,-79.2953011186665
MANOR MONTESSORI - DE SAVERY SITE,14 De-Savery Cres,,Private,43.7030919948385,-79.3898387740174
MANOR MONTESSORI SCHOOL - MT PLEASANT,909 Mount Pleasant Rd,,Private,43.7116041440918,-79.3911624178894
MAPLE LEAF COLLEGIATE SCHOOL,4002 Sheppard Ave E,,Private,43.7836906701136,-79.2879056183859
MAPLE LEAF PUBLIC SCHOOL,301 Culford Rd,Toronto District School Board,English Public,43.7148506431921,-79.4902752087952
MAPLEWOOD HIGH SCHOOL,120 Galloway Rd,Toronto District School Board,English Public,43.7588978527975,-79.1948946345862
MARC GARNEAU COLLEGIATE INSTITUTE,135 Overlea Blvd,Toronto District School Board,English Public,43.7089756853719,-79.3349679464078
MARIA MONTESSORI SCHOOL,125 Brentcliffe Rd,,Private,43.7173787969913,-79.3630591104427
MARKDALE PRESCHOOL,41 Markdale Ave,,Private,43.6934218092463,-79.4300770421584
MARKET LANE JR & SR PUBLIC SCHOOL ,246 The Esplanade,Toronto District School Board,English Public,43.6498503802646,-79.3647413959783
MARSHALL MCLUHAN CATHOLIC SECONDARY SCHOOL,1107 Avenue Rd,Toronto Catholic District School Board,English Separate,43.7076002456651,-79.4097351629606
MARTINGROVE COLLEGIATE INSTITUTE,50 Winterton Dr,Toronto District School Board,English Public,43.6733827722511,-79.5607396403649
MARY MOTHER OF GOD SCHOOL,1515A Queen St W,,Private,43.6392854032575,-79.4414399434733
MARY SHADD PUBLIC SCHOOL,135 Hupfield Trl,Toronto District School Board,English Public,43.8143956979563,-79.2183240428671
MARY WARD CATHOLIC SECONDARY SCHOOL,3200 Kennedy Rd,Toronto Catholic District School Board,English Separate,43.8157534238129,-79.3039400656995
MARY WARD LINC AND ESL CENTRE,44 Kelvinway Dr,Toronto Catholic District School Board,English Separate,43.7918372535513,-79.3241164541271
MARYVALE PUBLIC SCHOOL,1325 Pharmacy Ave,Toronto District School Board,English Public,43.754822068202,-79.307836183235
MASON ROAD JR PUBLIC SCHOOL ,78 Mason Rd,Toronto District School Board,English Public,43.7390564379521,-79.2256545935691
MAURICE CODY JR PUBLIC SCHOOL,364 Belsize Dr,Toronto District School Board,English Public,43.7048143191022,-79.3776790176605
MCCANNY SECONDARY SCHOOL,1051 McNicoll Ave,,Private,43.8037726233403,-79.3334180682278
MCDONALD INTERNATIONAL ACADEMY SCHOOL,920 Yonge St,,Private,43.6741032299172,-79.388995216946
MCKEE PUBLIC SCHOOL ,35 Church Ave,Toronto District School Board,English Public,43.7741078589817,-79.411056249547
MCMURRICH JR PUBLIC SCHOOL,115 Winona Dr,Toronto District School Board,English Public,43.6780763704772,-79.4310619546751
MCNICOLL AVENUE SCHOOL BLDG,155 McNicoll Ave,Toronto District School Board,English Public,43.7989816726444,-79.358084392574
MEADOWVALE PUBLIC SCHOOL ,761 Meadowvale Rd,Toronto District School Board,English Public,43.7955110107972,-79.1640681823792
MELODY VILLAGE JR SCHOOL,520 Silverstone Dr,Toronto District School Board,English Public,43.7381347518027,-79.5948425834357
METAMORPHOSIS GREEK ORTHODOX SCHOOL,30 Scarsdale Rd,,Private,43.7466801118087,-79.3548698162044
METROPOLITAN PREPARATORY ACADEMY SCHOOL,1 Duncan Mill Rd,,Private,43.7604868672328,-79.3578128709944
MICHAEL POWER ST JOSEPH CATHOLIC HIGH SCHOOL,105 Eringate Dr,Toronto Catholic District School Board,English Separate,43.6592899896851,-79.5819840831399
MICHELINE SAINT CYR ELEMENTARY SCHOOL,85 Forty First St,Toronto Catholic District School Board,English Separate,43.5902188648384,-79.5437809919911
MICHELLE-O'BONSAWIN SECONDARY SCHOOL,24 Mountjoy Ave,Toronto District School Board,English Public,43.6807876480904,-79.3305895595417
MIDLAND ADULT EDUCATION CENTRE,3320 Midland Ave,Toronto Catholic District School Board,English Separate,43.8074335011916,-79.2893531869412
MILITARY TRAIL PUBLIC SCHOOL,701 Military Trl,Toronto District School Board,English Public,43.7891154918287,-79.1971169704309
MILL VALLEY JR SCHOOL,411 Mill Rd,Toronto District School Board,English Public,43.6441893872147,-79.5869715708541
MILLIKEN PUBLIC SCHOOL,130 Port Royal Trl,Toronto District School Board,English Public,43.8165865457748,-79.2884969457851
MILLWOOD JR SCHOOL ,222 Mill Rd,Toronto District School Board,English Public,43.6334096401878,-79.5769148190181
MILNE VALLEY MDL SCHOOL,100 Underhill Dr,Toronto District School Board,English Public,43.7472020481689,-79.3267091236923
MIMICO ADULT CENTRE,255 Royal York Rd,Toronto District School Board,English Public,43.6130763326375,-79.4966462297214
MINDWERX4KIDS DAY SCHOOL,76 Anglesey Blvd,,Private,43.6651372056086,-79.5289870089876
MINDWERX4KIDS LEARNING CENTRE SCHOOL,3825 Bloor St W,,Private,43.6410805752457,-79.5376085288678
MIRAJ ACADEMY,1080 Tapscott Rd,,Private,43.8270279057073,-79.2444905967507
MONARCH PARK COLLEGIATE & SCHOOL OF LIFE EXPERIENCE,1 Hanson St,Toronto District School Board,English Public,43.6792807307855,-79.3227718925618
MONSEIGNEUR DE CHARBONNEL CATHOLIC SECONDARY SCHOOL,110 Drewry Ave,Conseil scolaire de district catholique Centre-Sud,French Separate,43.7866244564501,-79.4236071352384
MONSIGNOR FRASER - ST MARTIN CAMPUS,55 Salisbury Ave,Toronto Catholic District School Board,English Separate,43.6671745304308,-79.3644258453494
MONSIGNOR FRASER COLLEGE - ANNEX CAMPUS,700 Markham St,Toronto Catholic District School Board,English Separate,43.6672550541736,-79.4137512495481
MONSIGNOR FRASER COLLEGE - ISABELLA CAMPUS,146 Isabella St,Toronto Catholic District School Board,English Separate,43.6697491633956,-79.3769589372981
MONSIGNOR FRASER COLLEGE - ISABELLA NORTH,25 Linden St,Toronto Catholic District School Board,English Separate,43.6702989122848,-79.3771446424114
MONSIGNOR FRASER COLLEGE - MIDLAND CAMPUS,2900 Midland Ave,Toronto Catholic District School Board,English Separate,43.8010691646555,-79.2857174919641
MONSIGNOR FRASER COLLEGE - NORFINCH CAMPUS,45 Norfinch Dr,Toronto Catholic District School Board,English Separate,43.7578095274804,-79.5270429515191
MONSIGNOR JOHN CORRIGAN CATHOLIC ELEMENTARY SCHOOL,100 Royalcrest Rd,Toronto Catholic District School Board,English Separate,43.7515700507883,-79.6050136936641
MONSIGNOR PERCY JOHNSON CATHOLIC SECONDARY SCHOOL,2170 Kipling Ave,Toronto Catholic District School Board,English Separate,43.7206946675235,-79.5720168731971
MONTCREST ELEMENTARY SCHOOL,4 Montcrest Blvd,,Private,43.6730879551492,-79.3574642165127
MONTESSORI JEWISH DAY SCHOOL,55 Yeomans Rd,,Private,43.7492508686707,-79.4398398274914
MONTROSE JR & DELTA ALTERNATIVE SR,301 Montrose Ave,Toronto District School Board,English Public,43.6586815852248,-79.4188437208257
MORRISH PUBLIC SCHOOL,61 Canmore Blvd,Toronto District School Board,English Public,43.7931879168947,-79.1792700314566
MORSE STREET JR PUBLIC SCHOOL ,180 Carlaw Ave,Toronto District School Board,English Public,43.6601669135408,-79.3401666940977
MOTHER CABRINI CATHOLIC ELEMENTARY SCHOOL,720 Renforth Dr,Toronto Catholic District School Board,English Separate,43.6636644387222,-79.5860339131245
MUIRHEAD PUBLIC SCHOOL ,25 Muirhead Rd,Toronto District School Board,English Public,43.7788840209192,-79.3374501774332
"MUNK SCHOOL OF GLOBAL AFFAIRS AT THE OBSERVATORY - U OF T, BLDG 89",315 Bloor St W,,University,43.6674469424306,-79.3985624500635
"MUNK SCHOOL OF GLOBAL AFFAIRS AT TRINITY - U OF T, BLDG 12A",1 Devonshire Pl,,University,43.6650089333942,-79.3966361672399
"MUNK SCHOOL OF GLOBAL AFFAIRS GRAHAM LIBRARY - U OF T, BLDG 12C",3 Devonshire Pl,,University,43.6650308259381,-79.3966077346758
NATIONAL BALLET SCHOOL,400 Jarvis St,,Private,43.663598141657,-79.3775832929039
NATIONAL BALLET SCHOOL - BETTY OLIPHANT THEATRE,404 Jarvis St,,Private,43.6642617577578,-79.378081528835
NATIONAL BALLET SCHOOL - MAISON STAINES HOUSE & SALLE CURRIE HALL,105 Maitland St,,Private,43.6646594644301,-79.3794314496424
NATIONAL BALLET SCHOOL - MARGARET MCCAIN ACEDEMIC CENTRE,354 Jarvis St,,Private,43.6632298346261,-79.3774076379847
NATIONAL BALLET SCHOOL - THE SHOE ROOM,406 Jarvis St,,Private,43.6644076786636,-79.3778877651411
NATIVITY OF OUR LORD CATHOLIC ELEMENTARY SCHOOL,35 Saffron Cres,Toronto Catholic District School Board,English Separate,43.6534070908518,-79.575506466774
NEIL MCNEIL CATHOLIC HIGH SCHOOL,127 Victoria Park Ave,Toronto Catholic District School Board,English Separate,43.6792997723282,-79.2828981618609
NELSON MANDELA PARK PUBLIC SCHOOL,440 Shuter St,Toronto District School Board,English Public,43.6582511901491,-79.3605527757157
NEW COVENANT CHURCH SCHOOL,1800 Ellesmere Rd,,Private,43.7745350940689,-79.2448446014296
NEW HAVEN LEARNING CENTRE FOR CHILDREN,301 Lanor Ave,,Private,43.6111896759132,-79.5336104773711
NEWTON INTERNATIONAL COLLEGE SCHOOL,143 Willowdale Ave,,Private,43.7660996132456,-79.4001750093446
NEWTONBROOK SECONDARY SCHOOL,155 Hilda Ave,Toronto District School Board,English Public,43.7935491354672,-79.4262425900561
NIAGARA STREET JR PUBLIC SCHOOL,222 Niagara St,Toronto District School Board,English Public,43.6439374594858,-79.4082529250071
NILE ACADEMY SCHOOL - BLUE HAVEN CAMPUS,5 Blue Haven Cres,,Private,43.744521608379,-79.5582630205465
NORMAN COOK JR PUBLIC SCHOOL,725 Danforth Rd,Toronto District School Board,English Public,43.7190391303055,-79.2577951134452
NORMAN INGRAM PUBLIC SCHOOL,50 Duncairn Rd,Toronto District School Board,English Public,43.7399524524339,-79.3496061486394
NORSEMAN JR MDL SCHOOL,105 Norseman St,Toronto District School Board,English Public,43.6343052597247,-79.5163297488864
NORTH AGINCOURT JR PUBLIC SCHOOL,60 Moran Rd,Toronto District School Board,English Public,43.7964537061583,-79.2762127949402
NORTH ALBION COLLEGIATE INSTITUTE ,2580 Kipling Ave,Toronto District School Board,English Public,43.7471415785069,-79.585142778825
NORTH BENDALE JR PUBLIC SCHOOL ,29 Aveline Cres,Toronto District School Board,English Public,43.7705721088236,-79.2478021030816
NORTH BRIDLEWOOD JR PUBLIC SCHOOL,50 Collingsbrook Blvd,Toronto District School Board,English Public,43.788916355463,-79.3185870835038
NORTH KIPLING JR MDL SCHOOL,2 Rowntree Rd,Toronto District School Board,English Public,43.7520919012962,-79.5844719859096
NORTH PREPARATORY JR PUBLIC SCHOOL,1100 Spadina Rd,Toronto District School Board,English Public,43.7057655831012,-79.4203748853603
NORTH TORONTO CHRISTIAN SCHOOL,255 Yorkland Blvd,,Private,43.7734330101075,-79.3367506936917
NORTH TORONTO COLLEGIATE INSTITUTE,17 Broadway Ave,Toronto District School Board,English Public,43.7098067339604,-79.3966000753378
NORTH YORK LINC ,685 Sheppard Ave E,Toronto District School Board,English Public,43.7683164393716,-79.3783925771831
NORTHERN SECONDARY SCHOOL,851 Mount Pleasant Rd,Toronto District School Board,English Public,43.7105370975811,-79.3901642998392
NORTHLEA ELEMENTARY & MDL SCHOOL ,305 Rumsey Rd,Toronto District School Board,English Public,43.7144436649986,-79.3696628900613
NORTHMOUNT ELEMENTARY SCHOOL,26 Mallard Rd,,Private,43.7477223222724,-79.3499322133745
NORTHVIEW HEIGHTS SECONDARY SCHOOL,550 Finch Ave W,Toronto District School Board,English Public,43.7738827738809,-79.4461177069985
NORWAY JR PUBLIC SCHOOL ,390 Kingston Rd,Toronto District School Board,English Public,43.6763729088119,-79.3062198263356
NOTRE DAME CATHOLIC HIGH SCHOOL,12 Malvern Ave,Toronto Catholic District School Board,English Separate,43.6806857787975,-79.2931313771107
NOTRE DAME DE GRACE CATHOLIC ELEMENTARY SCHOOL,59 Clement Rd,Toronto Catholic District School Board,English Separate,43.6792638342705,-79.5598091719247
NYGH OUTPATIENT AND COMMUNITY SERVICES CENTRE/URBAN INTERNATIONAL,2 Champagne Dr,,Private,43.7664184631025,-79.4723369775831
OAK LEARNERS,394 Royal York Rd,,Private,43.61902210479,-79.4998646876554
OAKDALE PARK MDL SCHOOL,315 Grandravine Dr,Toronto District School Board,English Public,43.7474650745775,-79.5119920580985
OAKRIDGE JR PUBLIC SCHOOL,110 BYNG AVE ,Toronto District School Board,English Public,43.6954675997844,-79.2815887508899
OAKWOOD COLLEGIATE INSTITUTE,991 St Clair Ave W,Toronto District School Board,English Public,43.6786558887327,-79.4363790055539
OCAD UNIVERSITY - ABOVEGROUND ART SUPPLIES,74 Mc Caul St,,University,43.6524633790814,-79.390912964008
OCAD UNIVERSITY - ANNEX BUILDING,113 Mc Caul St,,University,43.6539177497683,-79.3910771987989
OCAD UNIVERSITY - INCLUSIVE DESIGN INSTITUTE,49 Mc Caul St,,University,43.6515933301785,-79.3900624572398
OCAD UNIVERSITY - MAIN BUILDING 416 977-6000,100 Mc Caul St,,University,43.6530033697216,-79.3912049793858
OCAD UNIVERSITY - ROSALIE SHARP PAVILION,115 Mc Caul St,,University,43.6540223298403,-79.3911552491293
OCAD UNIVERSITY - STUDENT CENTRE,51 Mc Caul St,,University,43.6518576127575,-79.3901495341339
OCAD UNIVERSITY - THE LEARNING ZONE,122 St Patrick St,,University,43.653472351184,-79.3901433056414
O'CONNOR PUBLIC SCHOOL,1665 O'Connor Dr,Toronto District School Board,English Public,43.7165073254377,-79.304152132862
OGDEN JR PUBLIC SCHOOL,33 Phoebe St,Toronto District School Board,English Public,43.6500136150807,-79.395126856022
OLIVET NEW CHURCH ELEMENTARY SCHOOL,279 Burnhamthorpe Rd,,Private,43.6500467208584,-79.5448717545436
ORDE STREET JR PUBLIC SCHOOL ,18 Orde St,Toronto District School Board,English Public,43.6585557903481,-79.3921831928027
ORIOLE PARK JR PUBLIC SCHOOL ,80 Braemar Ave,Toronto District School Board,English Public,43.7025715516779,-79.4096932774579
OSSINGTON OLD ORCHARD JR PUBLIC SCHOOL,380 Ossington Ave,Toronto District School Board,English Public,43.6527076700775,-79.4225997592765
OUR LADY OF FATIMA CATHOLIC ELEMENTARY SCHOOL,3176 St Clair Ave E,Toronto Catholic District School Board,English Separate,43.7101599387233,-79.2936158525246
OUR LADY OF GRACE CATHOLIC ELEMENTARY SCHOOL,121 Brimwood Blvd,Toronto District School Board,English Public,43.8124790853726,-79.275044466151
OUR LADY OF GUADALUPE CATHOLIC ELEMENTARY SCHOOL,3105 Don Mills Rd,Toronto Catholic District School Board,English Separate,43.7898742436904,-79.3533482302606
OUR LADY OF LOURDES CATHOLIC ELEMENTARY SCHOOL,444 Sherbourne St,Toronto Catholic District School Board,English Separate,43.6660434935425,-79.3746955627633
